Date,Open,High,Low,Close,Adj Close,Volume
1996-01-01,0.7949209809303284,0.7966790199279785,0.7910150289535522,0.7966790199279785,0.503689706325531,204800
1996-01-02,0.7949209809303284,0.7988280057907104,0.7934569716453552,0.7934569716453552,0.5016525387763977,204800
1996-01-03,0.7988280057907104,0.7988280057907104,0.7988280057907104,0.7988280057907104,0.5050483345985413,102400
1996-01-04,0.7910150289535522,0.7949209809303284,0.7910150289535522,0.7935540080070496,0.5017140507698059,307200
1996-01-05,0.7841789722442627,0.7841789722442627,0.7841789722442627,0.7841789722442627,0.49578651785850525,51200
1996-01-08,0.7841789722442627,0.7910150289535522,0.7851560115814209,0.7890620231628418,0.4988739788532257,358400
1996-01-09,0.7890620231628418,0.78125,0.7714840173721313,0.7802730202674866,0.4933173358440399,870400
1996-01-10,0.7802730202674866,0.7753900289535522,0.7714840173721313,0.7734370231628418,0.4889952838420868,358400
1996-01-11,0.7792959809303284,0.7910150289535522,0.7734370231628418,0.7910150289535522,0.5001088976860046,819200
1996-01-12,0.7871090173721313,0.7871090173721313,0.78125,0.7866209745407104,0.49733084440231323,358400
1996-01-15,0.7763670086860657,0.7851560115814209,0.7763670086860657,0.7778319716453552,0.4917738735675812,307200
1996-01-16,0.7778319716453552,0.78125,0.7128900289535522,0.78125,0.4939349889755249,358400
1996-01-17,0.78125,0.7832030057907104,0.7714840173721313,0.7738280296325684,0.4892425239086151,768000
1996-01-18,0.7738280296325684,0.7763670086860657,0.7695310115814209,0.7763670086860657,0.49084779620170593,204800
1996-01-19,0.7714840173721313,0.7714840173721313,0.7680659890174866,0.7685539722442627,0.48590797185897827,512000
1996-01-22,0.7714840173721313,0.7763670086860657,0.7714840173721313,0.7763670086860657,0.49084779620170593,204800
1996-01-23,0.7675780057907104,0.78125,0.7675780057907104,0.7739250063896179,0.48930373787879944,665600
1996-01-24,0.7739250063896179,0.7705069780349731,0.7529289722442627,0.7705069780349731,0.4871429204940796,409600
1996-01-25,0.7709959745407104,0.7709959745407104,0.7675780057907104,0.7675780057907104,0.4852909445762634,102400
1996-01-26,0.7675780057907104,0.7675780057907104,0.7675780057907104,0.7675780057907104,0.4852909445762634,0
1996-01-29,0.765625,0.765625,0.7631829977035522,0.7631829977035522,0.48251229524612427,102400
1996-01-30,0.7631829977035522,0.7753900289535522,0.7714840173721313,0.7724599838256836,0.4883776903152466,1433600
1996-01-31,0.7724599838256836,0.78125,0.7675780057907104,0.78125,0.4939349889755249,460800
1996-02-01,0.78125,0.8105459809303284,0.78125,0.8105459809303284,0.5124570727348328,819200
1996-02-02,0.8105459809303284,0.8398429751396179,0.8105459809303284,0.8397459983825684,0.5309182405471802,2355200
1996-02-05,0.8397459983825684,0.8417959809303284,0.8204100131988525,0.8398429751396179,0.5309796333312988,819200
1996-02-06,0.8398429751396179,0.8837890028953552,0.8398429751396179,0.859375,0.5433282852172852,1382400
1996-02-07,0.859375,0.84375,0.8339840173721313,0.8365229964256287,0.5288805961608887,972800
1996-02-08,0.8496090173721313,0.8886709809303284,0.8496090173721313,0.8886709809303284,0.561850368976593,768000
1996-02-09,0.8886709809303284,0.9277340173721313,0.8300780057907104,0.9225580096244812,0.5832749605178833,1382400
1996-02-12,0.9225580096244812,0.9355459809303284,0.9082030057907104,0.9121090173721313,0.5766688585281372,819200
1996-02-13,0.9375,0.9570310115814209,0.9375,0.9570310115814209,0.6050702929496765,2048000
1996-02-14,0.9570310115814209,1.0009759664535522,0.9511709809303284,0.9931640028953552,0.6279149055480957,972800
1996-02-15,0.9931640028953552,1.0058590173721313,0.9570310115814209,1.002539038658142,0.6338422298431396,2201600
1996-02-16,1.002539038658142,1.015625,0.9653319716453552,1.0053709745407104,0.6356323957443237,2764800
